word,happs,stdDev
beaux,7.6,1.11
coeur,7.6,1.2
ahahahaha,7.6,1.63
espoir,7.6,1.21
noël,7.6,1.44
chouette,7.6,1.12
agréable,7.58,0.93
bisou,7.58,1.05
cherie,7.58,1.11
vacance,7.58,1.54
famille,7.58,1.2
l'humour,7.58,0.95
vie,7.56,1.3
mamans,7.56,1.49
aimé,7.56,1.33
ouiiii,7.56,1.36
parfait,7.56,1.49
christmas,7.56,1.39
friends,7.56,1.16
weekend,7.54,1.39
jolie,7.54,1.13
amitié,7.54,1.42
peace,7.54,1.33
extraordinaire,7.54,1.2
super,7.54,1.09
naissance,7.54,1.15
parfaite,7.52,1.34
beautiful,7.52,1.01
hahahaha,7.52,1.53
adoré,7.52,1.15
rigole,7.52,1.18
gâteau,7.5,0.97
intelligence,7.5,1.07
anniversaire,7.5,0.99
l'espoir,7.5,1.2
dream,7.5,1.15
great,7.5,1.15
réussite,7.5,1.11
content,7.5,1.47
marrant,7.5,1.11
birthday,7.48,1.27
libération,7.48,1.22
positive,7.48,1.27
fêtes,7.48,1.25
merciiii,7.48,1.46
aiment,7.46,1.37
ahahaha,7.46,1.47
jouir,7.46,1.16
summer,7.46,1.25
désir,7.46,1.11
chance,7.46,1.15
miracle,7.46,1.23
belles,7.46,1.15
fun,7.46,1.01
zen,7.46,1.23
perfect,7.44,1.49
t'aimes,7.44,1.34
sympa,7.44,0.99
compliment,7.44,1.11
passions,7.44,1.05
cœur,7.44,1.23
hahahahaha,7.44,1.59
sun,7.44,1.46
enjoy,7.44,1.05
jolies,7.42,0.99
drole,7.42,1.11
confiance,7.42,1.18
art,7.42,1.26
cœurs,7.42,1.31
sympathique,7.42,0.93
réussir,7.42,1.16
drôle,7.42,1.21
douceur,7.42,1.09
hihihi,7.4,1.12
gentille,7.4,1.11
gagner,7.4,1.2
delicious,7.4,1.09
gentil,7.38,1.1
music,7.38,1.1
l'anniversaire,7.38,0.99
papa,7.38,1.38
printemps,7.38,1.05
sympas,7.38,1.07
laugh,7.38,1.29
jouissance,7.38,1.18
beau,7.38,1.05
lovely,7.38,1.07
chocolat,7.38,1.12
charme,7.36,1.1
tendre,7.36,1.16
ahahah,7.36,1.26
intelligent,7.36,1.08
fidèle,7.36,1.05
sympathie,7.36,0.96
Îles,7.34,1.24
tolérance,7.34,1.26
magique,7.34,1.32
fidélité,7.34,1.02
douce,7.34,1.06
bienvenue,7.34,1.19
rêvé,7.34,1.14
réussi,7.34,1.24
bonté,7.34,1.02
été,7.34,1.27
gagnant,7.34,1.41
jouets,7.34,1.21
généreux,7.34,1.08
noËl,7.34,1.49
satisfaction,7.34,1.15
brillante,7.34,1.02
musiques,7.32,1.19
kiss,7.32,1.04
merciii,7.32,1.48
mignon,7.32,1.0
danser,7.32,1.15
bravo,7.32,1.19
idéal,7.32,1.04
copains,7.32,1.1
musique,7.32,1.17
hahaha,7.3,1.3
ouiiiii,7.3,1.37
pretty,7.3,1.05
funny,7.3,1.2
vivre,7.3,1.37
joli,7.3,0.97
aimez,7.3,1.49
yeaaah,7.3,1.43
copine,7.3,1.15
meilleures,7.3,1.11
parfums,7.28,1.14
taime,7.28,1.5
bises,7.28,0.95
désirs,7.28,1.09
bébés,7.28,1.67
mignonne,7.28,1.05
massage,7.28,1.28
blagues,7.28,1.26
loisirs,7.28,1.07
amie,7.28,1.28
gratuit,7.28,1.13
créatifs,7.26,1.23
libres,7.26,1.24
fruits,7.26,1.14
merci,7.26,1.27
mer,7.26,1.17
solidarité,7.26,1.23
parfum,7.26,1.14
aimable,7.26,1.12
smile,7.26,1.26
offrir,7.26,0.92
génie,7.24,1.06
aimes,7.24,1.53
welcome,7.24,1.29
mariage,7.24,1.62
étoile,7.24,0.92
fetes,7.24,1.64
positives,7.24,1.1
arts,7.24,1.15
ange,7.24,1.36
kisses,7.24,1.46
librement,7.22,1.15
divertissement,7.22,1.0
gratuites,7.22,1.4
bébé,7.22,1.37
friend,7.22,1.27
amor,7.22,1.42
bebe,7.2,1.55
fleur,7.2,1.01
oui,7.2,1.16
beauty,7.2,1.03
réveillon,7.2,1.12
chocolate,7.2,1.05
luck,7.18,1.21
beach,7.18,1.51
chances,7.18,1.21
blague,7.18,1.0
étoiles,7.18,1.1
culture,7.18,1.26
l'aime,7.18,1.0
dreams,7.18,1.16
harmonie,7.18,1.32
ouiii,7.18,1.21
positif,7.18,1.3
égalité,7.18,1.26
diamant,7.18,1.29
fortune,7.16,1.25
chante,7.16,1.15
respect,7.16,1.22
cinéma,7.16,1.22
loved,7.16,1.72
accomplissement,7.16,1.18
océan,7.16,1.4
family,7.16,1.28
poétique,7.16,1.15
loisir,7.16,1.0
sagesse,7.16,1.18
sentiment,7.16,1.15
gratuite,7.16,1.27
méditerranée,7.16,1.23
gratuits,7.14,1.39
copain,7.14,0.97
juillet,7.14,1.18
champions,7.14,1.23
gloire,7.14,1.21
festival,7.14,1.11
iles,7.14,1.29
chanter,7.14,1.05
août,7.14,1.34
poésie,7.14,1.07
enfants,7.14,1.32
mère,7.14,1.6
enfant,7.12,1.36
reveillon,7.12,1.17
meilleur,7.12,1.17
baby,7.12,1.24
mères,7.12,1.35
thanks,7.12,1.14
ahaha,7.12,1.21
doux,7.12,1.14
lucky,7.12,1.1
mother,7.12,1.64
fete,7.12,1.29
cinema,7.1,1.3
surprise,7.1,1.27
good,7.1,0.99
qualité,7.1,1.07
festivals,7.1,1.09
together,7.1,1.28
motivation,7.1,1.13
vivante,7.1,1.07
champion,7.1,1.23
récompense,7.1,1.11
admiration,7.1,0.97
artiste,7.1,1.22
roses,7.1,1.28
creative,7.08,1.1
m'aime,7.08,1.54
sentiments,7.08,1.14
gastronomie,7.08,1.38
gagné,7.08,1.38
artistes,7.08,1.26
honnête,7.08,1.14
maternité,7.08,1.47
remarquable,7.08,1.14
sauver,7.08,1.32
parents,7.08,1.35
imagination,7.08,1.03
films,7.08,1.21
amazing,7.06,1.3
camarades,7.06,1.13
détente,7.06,1.13
courage,7.06,0.98
familles,7.06,1.17
héros,7.06,1.15
dad,7.06,1.39
spectacle,7.06,0.77
anniv,7.06,1.2
jardins,7.06,1.25
entraide,7.06,1.32
meilleurs,7.06,1.13
prospérité,7.04,1.05
vérité,7.04,1.05
mdrrrrr,7.04,2.17
life,7.04,1.31
l'art,7.04,1.05
fantasy,7.04,1.09
poème,7.04,1.05
sunday,7.04,1.62
vivants,7.04,1.16
movies,7.04,1.11
vœux,7.04,1.23
doudou,7.04,1.26
santé,7.04,1.43
party,7.04,1.19
espérance,7.02,1.36
vies,7.02,1.44
singing,7.02,1.08
originalité,7.02,1.04
tranquillité,7.02,1.25
paysages,7.02,1.29
jeux,7.02,1.25
couple,7.02,1.24
cool,7.0,1.14
préférés,7.0,0.97
potes,7.0,0.97
chant,7.0,1.21
créer,7.0,1.18
découvrir,7.0,1.21
lumière,7.0,1.36
mdrrrr,7.0,2.02
favorite,7.0,1.11
sieste,7.0,1.18
aout,7.0,1.58
brillant,7.0,1.03
sexy,7.0,1.11
l'univers,7.0,1.18
free,7.0,1.31
travel,7.0,1.26
fruit,7.0,1.23
pizza,6.98,1.17
aventures,6.98,1.06
éternelle,6.98,1.39
poèmes,6.98,1.12
spectacles,6.98,1.13
animaux,6.98,1.24
soldes,6.98,1.12
admirable,6.98,1.17
d'amis,6.98,1.25
facile,6.98,1.13
meilleure,6.98,1.38
artistique,6.98,1.1
remercier,6.98,1.12
soirées,6.98,1.02
concert,6.98,1.0
culturel,6.98,1.15
aventure,6.98,1.02
pacifique,6.98,1.33
artist,6.98,1.13
honneurs,6.98,1.32
coucou,6.98,1.08
confort,6.98,1.0
chansons,6.98,1.15
naître,6.98,1.25
éternel,6.98,1.29
dons,6.96,1.26
favourite,6.96,1.18
prestige,6.96,1.23
maison,6.96,1.18
nice,6.96,1.31
offert,6.96,1.09
bien,6.96,1.11
internet,6.96,1.26
tranquille,6.96,1.18
nutella,6.96,1.51
couette,6.96,1.5
découverte,6.96,1.09
préférée,6.94,0.98
affection,6.94,1.48
ciné,6.94,1.28
awesome,6.94,1.6
livres,6.94,1.38
intéressant,6.94,1.13
bonne,6.94,0.89
ciel,6.94,1.2
children,6.94,1.24
bibliothèques,6.94,1.25
inspiration,6.94,1.11
goodnight,6.94,1.28
sweet,6.94,1.24
best,6.94,1.36
concerts,6.94,1.17
chanté,6.94,1.04
riche,6.94,1.41
gagne,6.94,1.28
jeu,6.94,1.06
jeunesse,6.94,1.17
vivant,6.94,1.2
bonjour,6.94,1.27
baiser,6.94,1.63
xmas,6.92,1.66
familial,6.92,1.41
amélioration,6.92,0.94
autonomie,6.92,1.16
like,6.92,1.05
voeux,6.92,1.23
pureté,6.92,1.21
heart,6.92,1.26
hello,6.92,1.26
bons,6.92,1.12
l'eau,6.92,1.31
yes,6.92,1.08
theatre,6.92,1.05
win,6.92,1.24
oxygène,6.92,1.28
énergie,6.92,1.07
talent,6.92,1.12
dignité,6.92,1.26
pote,6.92,1.05
australie,6.92,1.4
pure,6.92,1.21
propre,6.92,1.23
offerts,6.9,1.22
haha,6.9,1.43
nature,6.9,1.27
eau,6.9,1.23
favorable,6.9,1.09
hihi,6.9,1.33
copines,6.9,1.33
idée,6.9,1.05
apprécier,6.9,1.09
dynamique,6.9,1.11
émotion,6.9,1.17
miam,6.9,1.22
hahah,6.9,1.66
kinder,6.9,1.47
jaime,6.88,1.73
venise,6.88,1.38
azur,6.88,1.29
sincère,6.88,1.1
richesses,6.88,1.41
avenir,6.88,1.14
invitation,6.88,1.06
nouvelle-zélande,6.88,1.36
abondance,6.88,1.3
livre,6.88,1.38
perfection,6.88,1.52
qualités,6.88,1.22
lumières,6.88,1.12
idées,6.88,1.3
pur,6.88,1.19
marier,6.88,1.19
sœurs,6.88,1.17
princesse,6.88,1.27
création,6.88,1.27
sensation,6.88,1.02
home,6.88,1.35
jouer,6.88,1.12
chanson,6.88,1.15
women,6.88,1.22
respecte,6.88,1.17
lol,6.86,1.68
samedi,6.86,1.26
couples,6.86,1.32
vrai,6.86,1.14
angel,6.86,1.25
dodo,6.86,1.31
souvenirs,6.86,0.93
mdrrrrrrrr,6.86,2.19
better,6.86,1.34
protéger,6.86,1.31
promotions,6.86,1.18
dimanche,6.86,1.69
manger,6.86,1.28
song,6.86,1.21
l'artiste,6.86,0.97
bienvenu,6.86,1.07
romans,6.86,1.29
brothers,6.86,1.16
restaurants,6.86,1.28
culturels,6.86,1.23
favorites,6.86,1.2
oeuvres,6.86,1.01
jardin,6.86,1.29
poètes,6.84,1.43
fidèles,6.84,1.11
loooool,6.84,2.16
chouchou,6.84,1.15
piscine,6.84,1.45
parfaitement,6.84,1.33
frère,6.84,1.18
familiale,6.84,1.6
arbre,6.84,1.4
indépendance,6.84,1.42
partage,6.84,1.11
voyageurs,6.84,1.28
lac,6.84,1.09
plaît,6.84,1.18
canada,6.84,1.42
saturday,6.84,1.25
ouii,6.84,1.73
imaginez,6.84,1.23
comédie,6.84,0.89
aider,6.84,1.15
vrais,6.84,1.33
musical,6.84,1.17
heureusement,6.84,1.18
london,6.82,1.44
richesse,6.82,1.3
forêts,6.82,1.29
rose,6.82,1.22
paysage,6.82,1.17
tourisme,6.82,1.1
mieux,6.82,1.16
ensemble,6.82,1.22
favorables,6.82,0.98
repas,6.82,1.16
panda,6.82,1.29
oiseaux,6.82,1.1
cute,6.82,1.42
découvertes,6.82,1.14
gratuitement,6.82,1.34
jeune,6.82,1.08
cultures,6.82,1.29
plait,6.82,1.24
séjours,6.82,1.21
montréal,6.82,1.52
mdrrrrrrr,6.82,2.21
culturelle,6.82,1.1
truth,6.82,1.21
parcs,6.8,1.25
favoris,6.8,0.97
enceintes,6.8,1.28
île,6.8,1.4
joke,6.8,1.16
éloge,6.8,1.36
chats,6.8,1.2
lune,6.8,1.14
séjour,6.8,0.99
champagne,6.8,1.53
creation,6.8,1.12
respecter,6.8,1.31
sea,6.8,1.37
mercii,6.8,1.94
ahah,6.8,1.25
resto,6.8,1.09
visiter,6.8,1.26
gift,6.8,1.25
gain,6.8,1.4
earth,6.8,1.4
indépendante,6.8,1.26
repos,6.8,1.01
sing,6.8,1.28
musicaux,6.8,1.12
spa,6.8,1.54
juin,6.8,1.44
château,6.78,1.15
efficace,6.78,0.97
dance,6.78,1.15
progrès,6.78,1.18
créations,6.78,1.13
create,6.78,1.23
oiseau,6.78,1.04
calme,6.78,1.3
déjeuner,6.78,1.07
savoir,6.78,1.15
hero,6.78,1.34
danse,6.78,1.04
détermination,6.78,1.3
espérances,6.78,1.43
projets,6.78,1.15
promotion,6.78,1.3
games,6.78,1.23
montreal,6.78,1.27
exister,6.78,1.31
horizon,6.78,1.22
mamie,6.78,1.57
satisfait,6.78,1.18
health,6.78,1.23
indépendant,6.76,1.32
bonnes,6.76,1.42
enfance,6.76,1.2
chants,6.76,1.1
arbres,6.76,1.35
planète,6.76,1.24
energy,6.76,1.15
naturelles,6.76,1.17
imaginer,6.76,1.12
paris,6.76,1.36
librairie,6.76,1.3
vive,6.76,1.0
cake,6.76,1.17
rivière,6.76,1.17
diversité,6.76,1.27
gold,6.76,1.44
désirer,6.76,1.14
chaud,6.76,1.15
musicale,6.76,1.14
unis,6.76,1.3
or,6.76,1.55
avantages,6.76,1.1
rencontrer,6.76,1.17
plantes,6.76,1.35
bonus,6.76,0.96
sage,6.76,1.06
extra,6.76,1.25
feeling,6.76,1.2
réussit,6.76,1.14
naturelle,6.76,1.17
esprit,6.76,1.12
bénéficier,6.76,1.1
vraies,6.76,1.33
mama,6.76,1.49
remercie,6.74,1.29
femmes,6.74,1.31
bain,6.74,1.26
renaissance,6.74,1.19
bénéfice,6.74,1.1
sud,6.74,1.27
alive,6.74,1.32
épouse,6.74,1.16
performance,6.74,1.1
améliorer,6.74,0.96
wow,6.74,1.55
parc,6.74,1.12
précieux,6.74,0.92
gorgeous,6.74,1.54
poète,6.74,1.08
lecture,6.74,1.32
couleurs,6.74,1.24
montagnes,6.74,1.27
littérature,6.74,1.45
riches,6.74,1.37
l'ambiance,6.74,1.05
rapidité,6.72,0.97
l'avenir,6.72,1.2
nourriture,6.72,1.26
sexe,6.72,1.29
guitare,6.72,1.28
vérités,6.72,1.07
soirée,6.72,1.11
connaissance,6.72,1.18
femme,6.72,1.31
expositions,6.72,1.03
humaine,6.72,1.39
robe,6.72,1.16
enceinte,6.72,1.47
rencontre,6.72,1.03
invités,6.72,1.13
gracias,6.72,1.18
air,6.72,1.29
bibliothèque,6.72,1.29
famous,6.72,1.13
solution,6.72,1.01
intellectuelle,6.72,1.23
disney,6.72,1.55
bénéfices,6.72,1.21
mdrr,6.7,1.94
shopping,6.7,1.2
démocratie,6.7,1.36
playing,6.7,1.2
décoration,6.7,0.95
fromage,6.7,1.61
energie,6.7,1.2
campagne,6.7,1.37
partager,6.7,1.27
préféré,6.7,1.15
bon,6.7,1.15
restaurant,6.7,1.2
vocation,6.7,1.27
mdrrrrrr,6.7,2.47
well,6.7,1.2
chaleur,6.7,1.3
magic,6.7,1.09
sincèrement,6.7,1.34
lady,6.7,1.07
forêt,6.7,1.33
âme,6.7,1.34
voyageur,6.7,1.2
vraie,6.7,1.13
dormir,6.7,1.09
vendredi,6.68,1.3
accomplir,6.68,1.19
naturel,6.68,1.2
kids,6.68,1.46
sœur,6.68,1.33
pere,6.68,1.5
ladies,6.68,1.15
randonnée,6.68,1.17
reconnaissance,6.68,1.11
cuisine,6.68,1.1
d'or,6.68,1.25
désire,6.68,1.2
avantage,6.68,1.22
infiniment,6.68,1.38
sex,6.68,1.5
mere,6.68,1.63
easy,6.68,1.02
bueno,6.68,0.94
théâtre,6.68,1.15
volonté,6.68,1.1
salut,6.68,1.04
ile,6.68,1.2
honey,6.68,1.22
connaissances,6.68,1.17
proches,6.68,1.15
vitamine,6.68,1.11
frères,6.66,1.14
lingerie,6.66,0.92
vœu,6.66,1.12
diplôme,6.66,1.15
brother,6.66,1.27
intense,6.66,1.42
french,6.66,1.32
univers,6.66,1.26
performances,6.66,1.1
boyfriend,6.66,1.26
chevaux,6.66,1.08
girls,6.66,1.21
chat,6.66,1.48
humanité,6.66,1.32
soeurs,6.66,1.29
incroyable,6.66,1.35
véritable,6.66,1.12
hope,6.66,1.26
initiatives,6.66,1.06
yeah,6.66,1.49
perles,6.66,1.08
résolu,6.66,0.98
guadeloupe,6.66,1.36
goût,6.66,0.92
indépendants,6.64,1.35
rythme,6.64,1.08
web,6.64,1.24
solaire,6.64,1.05
1ere,6.64,1.41
française,6.64,1.19
rencontres,6.64,1.19
infinie,6.64,1.26
mddddr,6.64,2.57
déco,6.64,1.27
grace,6.64,1.06
fille,6.64,1.14
grossesse,6.64,1.54
animation,6.64,0.78
oeuvre,6.64,1.14
bijoux,6.64,1.12
forever,6.64,1.37
neuve,6.64,1.21
animations,6.64,0.92
accompli,6.64,1.01
remarquables,6.64,1.29
photographie,6.64,1.22
magie,6.64,1.4
astuce,6.64,0.98
héhé,6.64,1.16
recettes,6.64,1.12
efficacité,6.64,0.92
environnement,6.64,1.1
dîner,6.64,0.98
kid,6.64,1.31
frere,6.64,1.51
fière,6.64,1.16
sucre,6.64,1.06
provence,6.64,1.43
naturels,6.62,1.1
musée,6.62,1.18
montagne,6.62,1.51
kind,6.62,1.32
audace,6.62,0.99
simplicité,6.62,1.21
authentique,6.62,1.01
dévouement,6.62,1.31
alliance,6.62,1.09
likes,6.62,1.35
compagnons,6.62,1.12
musées,6.62,0.9
intéressante,6.62,0.81
food,6.62,1.26
fort,6.62,1.12
amérique,6.62,1.47
invention,6.62,1.07
malin,6.62,0.92
star,6.62,1.09
piano,6.62,1.19
young,6.62,1.21
explorer,6.62,1.21
excited,6.62,1.38
promo,6.62,1.07
soie,6.62,1.16
père,6.62,1.37
résolues,6.62,1.19
évolution,6.62,1.07
friday,6.6,1.26
film,6.6,1.05
douche,6.6,1.14
opéra,6.6,1.39
filles,6.6,1.16
œuvres,6.6,1.21
mdrrr,6.6,2.17
sky,6.6,1.28
l'air,6.6,1.11
naturellement,6.6,0.95
croissance,6.6,1.07
naît,6.6,1.31
anglais,6.6,1.31
faciliter,6.6,1.03
sister,6.6,1.31
énergétique,6.6,0.95
écrivains,6.6,1.26
relations,6.6,1.16
heroes,6.6,1.11
bio,6.6,1.21
innovation,6.6,1.14
propres,6.6,1.14
volontiers,6.6,0.93
attirer,6.6,1.12
envie,6.6,1.2
compétences,6.6,1.01
cousine,6.6,1.16
avancement,6.6,1.11
record,6.6,1.07
millions,6.6,1.56
exacte,6.6,1.07
futur,6.58,1.13
woman,6.58,1.23
partenaire,6.58,0.97
lit,6.58,1.2
gout,6.58,0.95
grâce,6.58,1.09
astuces,6.58,0.91
potentiel,6.58,1.21
top,6.58,1.31
italie,6.58,1.21
intellectuel,6.58,1.05
adopter,6.58,1.03
looool,6.58,2.13
culturelles,6.58,1.16
mers,6.58,1.4
éducation,6.58,1.26
née,6.58,1.23
bains,6.58,1.05
terrasse,6.58,1.28
fly,6.58,1.37
entreprendre,6.58,1.11
espagne,6.58,1.29
dignes,6.58,1.14
touchant,6.58,1.26
pomme,6.58,1.09
entente,6.58,1.01
l'esprit,6.58,1.14
gagnez,6.58,1.23
adoption,6.58,1.03
œuvre,6.58,1.11
aisé,6.58,1.23
être,6.58,1.37
mai,6.58,1.07
alliés,6.58,1.07
ete,6.58,1.51
chic,6.58,0.97
humain,6.58,1.28
multimédia,6.56,1.18
chanteuse,6.56,0.91
recevoir,6.56,1.13
suprême,6.56,1.25
chanteur,6.56,1.01
clarté,6.56,1.07
canapé,6.56,1.07
pères,6.56,1.4
Être,6.56,1.42
ambition,6.56,1.2
espace,6.56,1.3
francais,6.56,1.39
soeur,6.56,1.23
team,6.56,1.13
sleep,6.56,1.43
existence,6.56,1.31
lèvres,6.56,1.09
thé,6.56,1.15
admis,6.56,1.16
mdr,6.56,1.96
milliards,6.56,1.57
originale,6.56,1.13
londres,6.56,1.46
compétence,6.56,1.25
aboutir,6.56,1.26
rémunération,6.56,1.47
fertilité,6.56,1.3
canadiens,6.56,1.36
grâces,6.56,0.97
café,6.56,1.21
proche,6.56,1.03
ouverts,6.56,1.07
créateur,6.54,1.23
fameux,6.54,1.09
dear,6.54,1.18
époux,6.54,1.31
forts,6.54,1.16
sorties,6.54,1.18
bordeaux,6.54,1.47
france,6.54,1.39
habileté,6.54,0.89
thank,6.54,1.2
villa,6.54,1.22
promesse,6.54,1.07
miami,6.54,1.47
popularité,6.54,1.25
compréhension,6.54,1.09
comprendre,6.54,1.05
résolue,6.54,1.03
estime,6.54,1.2
restos,6.54,1.18
augmentation,6.54,1.57
j'imagine,6.54,1.22
réalisation,6.54,1.15
martinique,6.54,1.43
okay,6.54,1.01
ri,6.54,1.69
snow,6.54,1.43
simpson,6.54,1.73
rivières,6.54,1.25
luxe,6.54,1.43
wish,6.54,1.3
photos,6.54,1.18
inspire,6.54,1.11
découvre,6.54,1.13
soiree,6.54,0.93
créez,6.54,1.27
1er,6.54,1.51
faveur,6.54,1.13
destinée,6.52,1.52
hug,6.52,1.57
experience,6.52,1.25
joue,6.52,1.09
sommeil,6.52,1.5
inspiré,6.52,1.15
espérer,6.52,1.16
dessin,6.52,1.11
mérite,6.52,0.91
recette,6.52,1.13
book,6.52,1.31
satisfaire,6.52,1.31
couleur,6.52,1.05
aides,6.52,1.27
facilité,6.52,0.99
fier,6.52,1.25
promos,6.52,1.11
loool,6.52,2.25
relation,6.52,1.27
nouveaux,6.52,1.11
vertus,6.52,1.27
diamond,6.52,1.4
héritage,6.52,1.18
play,6.52,1.05
imagine,6.52,1.18
ambiance,6.52,1.05
vagues,6.52,1.27
vaincre,6.52,1.18
j'espère,6.52,1.11
canadien,6.52,1.15
kiff,6.52,1.31
stabilité,6.52,1.01
mémoire,6.5,1.07
bateaux,6.5,1.07
union,6.5,0.97
humaines,6.5,1.13
provence-alpes-côte,6.5,1.72
merry,6.5,1.43
durable,6.5,1.11
correctement,6.5,1.13
curiosité,6.5,1.09
énormément,6.5,1.18
human,6.5,1.4
aha,6.5,1.39
séries,6.5,1.37
nouveautés,6.5,1.07
versailles,6.5,1.23
touristiques,6.5,1.34
game,6.5,1.17
arte,6.5,1.33
biens,6.5,1.17
world,6.5,1.33
ecologie,6.5,1.57
mimi,6.5,1.47
sportive,6.5,1.23
neuf,6.5,1.2
lire,6.5,1.36
banane,6.5,1.18
souhaiter,6.5,0.95
roman,6.5,1.17
puissante,6.5,0.93
déterminé,6.5,1.18
uni,6.5,1.25
l'idée,6.5,1.09
déterminée,6.48,1.15
d'accord,6.48,1.07
barcelone,6.48,1.42
movie,6.48,1.2
child,6.48,1.3
curieux,6.48,1.39
fontaine,6.48,1.11
marry,6.48,1.34
hommage,6.48,1.23
clean,6.48,1.2
care,6.48,1.34
smart,6.48,1.09
angleterre,6.48,1.3
donner,6.48,1.09
féminin,6.48,1.13
foyer,6.48,1.37
garantie,6.48,1.11
vivent,6.48,1.18
neige,6.48,1.76
pommes,6.48,1.05
interesting,6.48,1.01
ptdrrrr,6.48,1.94
divine,6.48,1.4
francophone,6.48,1.15
duo,6.48,1.22
strong,6.48,1.4
feliz,6.48,1.75
faciles,6.48,0.84
imaginaire,6.48,1.42
soutien,6.48,1.01
destin,6.48,1.61
apprendre,6.48,1.05
aube,6.48,1.16
ouverte,6.48,1.13
partenaires,6.48,1.05
écriture,6.48,1.15
maîtrise,6.48,1.13
essentielle,6.48,1.07
ok,6.48,1.33
orchestre,6.48,1.55
education,6.46,1.27
mythe,6.46,1.25
original,6.46,0.89
expériences,6.46,1.11
1ère,6.46,1.36
money,6.46,1.25
savant,6.46,0.97
instruments,6.46,1.2
créé,6.46,1.07
partagez,6.46,1.22
thaïlande,6.46,1.4
water,6.46,1.23
hygiène,6.46,1.43
pyrénées,6.46,1.42
clair,6.46,1.03
salaire,6.46,1.45
optimisation,6.46,1.4
capables,6.46,1.11
universelle,6.46,1.18
sapin,6.46,1.13
saison,6.46,1.05
architecture,6.46,1.09
terre,6.46,1.27
intellectuels,6.46,1.25
english,6.46,1.28
souvenir,6.46,1.37
ptdrrrrr,6.46,2.29
evolution,6.46,1.15
abondante,6.46,1.07
vivement,6.44,1.07
sejours,6.44,1.31
comprend,6.44,1.2
éclairer,6.44,1.01
nouvelle,6.44,0.97
véritables,6.44,0.86
españa,6.44,1.51
découvrez,6.44,1.13
rome,6.44,1.4
unies,6.44,1.03
capacités,6.44,1.09
rock,6.44,1.64
grand,6.44,1.03
intuition,6.44,0.97
progression,6.44,0.97
objective,6.44,1.07
stars,6.44,1.33
célèbre,6.44,1.34
surf,6.44,1.23
appétit,6.44,1.07
disponible,6.44,0.95
croissant,6.44,1.15
trouver,6.44,1.16
wikipédia,6.44,1.11
parvenir,6.44,1.34
utile,6.44,0.99
eat,6.44,1.2
réunies,6.44,0.99
langues,6.44,1.3
soutenir,6.44,0.73
pink,6.44,1.09
modernes,6.44,1.15
house,6.44,1.13
honorable,6.44,0.91
écrivain,6.44,1.16
peintre,6.44,1.13
québec,6.44,1.46
destinations,6.44,1.28
nourrir,6.44,1.05
marguerite,6.44,1.18
êtres,6.44,1.3
challenge,6.44,1.05
cdi,6.44,1.4
songs,6.44,1.15
italien,6.42,1.2
bateau,6.42,1.2
l'aide,6.42,1.26
bretagne,6.42,1.6
photo,6.42,1.13
sages,6.42,1.01
juste,6.42,1.16
ptdr,6.42,2.08
pertinence,6.42,0.99
soin,6.42,1.28
visage,6.42,1.2
artisanat,6.42,1.01
communication,6.42,1.14
