word,happs,stdDev
pizza,7.14,1.29
belohnung,7.14,1.18
sterne,7.14,1.39
vollkommenheit,7.14,1.41
willkommen,7.14,1.39
süßen,7.14,1.14
familien,7.14,1.53
befreien,7.14,1.18
gewonnenen,7.12,1.06
begeistert,7.12,1.35
leben,7.12,1.32
comedy,7.12,1.24
eltern,7.12,1.38
befreit,7.12,1.19
beliebteste,7.12,1.48
geschenkt,7.12,1.12
schöner,7.12,1.36
gute,7.12,1.24
mother,7.12,1.33
feuerwerk,7.1,1.33
hobby,7.1,1.11
hearts,7.1,1.37
hope,7.1,1.18
welpen,7.1,1.58
naturschutz,7.1,1.39
free,7.1,1.31
phantasie,7.1,1.5
mama,7.1,1.83
plätzchen,7.1,1.53
cool,7.08,1.14
spielen,7.08,1.14
kostenfrei,7.08,1.54
awesome,7.08,1.76
reise,7.08,1.34
konzert,7.08,1.32
licht,7.08,1.12
toller,7.08,1.14
greatest,7.08,1.61
schöne,7.08,1.34
hahahahaha,7.08,1.88
kunst,7.08,1.44
meer,7.06,1.45
intelligenz,7.06,1.32
heiraten,7.06,1.3
like,7.06,1.13
hihihi,7.06,1.67
anerkennung,7.06,1.15
kostenlosen,7.06,1.33
heart,7.06,1.22
früchte,7.06,1.28
dream,7.06,1.24
inspiration,7.06,1.0
chillen,7.06,1.65
talent,7.06,1.04
zuhause,7.06,1.15
x-mas,7.06,1.75
xmas,7.04,1.71
nett,7.04,1.07
mom,7.04,1.34
vacation,7.04,1.76
ideen,7.04,1.19
girlfriend,7.04,1.51
einladung,7.04,1.23
ferienwohnungen,7.04,1.26
reichtum,7.02,1.5
freut,7.02,1.19
thanks,7.02,1.62
sonderangebote,7.02,1.19
win,7.02,1.27
gewann,7.02,1.35
weihnachtsfeier,7.02,1.71
best,7.02,1.5
massage,7.02,1.36
warm,7.02,1.06
feier,7.02,1.33
advent,7.02,1.55
frisch,7.0,1.12
frohe,7.0,1.26
hochwertige,7.0,1.05
positiven,7.0,1.2
himmel,7.0,1.2
wärme,7.0,1.11
mädels,7.0,1.53
retten,7.0,1.2
opa,7.0,1.29
panorama,7.0,1.25
vollkommen,6.98,1.33
lust,6.98,1.12
fein,6.98,1.1
mut,6.98,1.39
chance,6.98,1.12
feiert,6.98,1.27
güte,6.98,1.29
honey,6.98,1.57
bedankt,6.98,0.98
gewinnt,6.98,1.62
fortschritt,6.96,1.16
hug,6.96,1.54
joke,6.96,1.34
idee,6.96,1.21
respect,6.96,1.28
ferienwohnung,6.96,1.48
highlights,6.96,1.24
silvester,6.96,1.78
erfüllung,6.96,1.18
respekt,6.96,1.32
celebrate,6.96,1.68
truth,6.96,1.41
eis,6.94,1.45
christkind,6.94,1.95
nature,6.94,1.49
fliegen,6.94,1.1
inseln,6.94,1.35
tanzen,6.94,1.28
demokratie,6.94,1.25
kindheit,6.94,1.15
abenteuer,6.94,1.48
hugs,6.94,1.43
spiele,6.94,1.33
breakfast,6.94,1.25
hahah,6.94,1.77
bücher,6.94,1.11
gesunden,6.92,1.35
balkon,6.92,1.23
tolle,6.92,1.32
tanz,6.92,1.23
erfolgreiche,6.92,1.28
sport,6.92,1.45
sex,6.92,1.72
baum,6.92,1.4
gratis,6.92,1.37
health,6.92,1.58
kostenloser,6.9,1.27
spannend,6.9,1.28
friday,6.9,1.42
greetings,6.9,1.47
glühwein,6.9,1.53
fitness,6.9,1.36
held,6.9,1.37
cute,6.9,1.61
schwester,6.9,1.53
chancen,6.9,1.17
kinder,6.9,1.49
rose,6.88,1.44
beziehung,6.88,1.24
unterhaltung,6.88,1.29
besserung,6.88,1.06
frühstück,6.88,1.41
flug,6.88,1.19
spiel,6.88,1.14
berührung,6.88,1.08
musiker,6.88,1.27
children,6.88,1.49
festival,6.88,1.21
klarheit,6.88,1.06
bescherung,6.88,1.69
sweetie,6.88,1.49
daheim,6.88,1.22
bildung,6.88,1.27
date,6.88,1.38
home,6.88,1.36
clever,6.88,1.22
kostenloses,6.88,1.49
optimal,6.88,1.47
freundesliste,6.86,1.37
wald,6.86,1.41
baby,6.86,1.4
qualität,6.86,1.05
feelings,6.86,1.25
merci,6.86,1.43
katze,6.86,1.41
zukunft,6.86,1.14
tochter,6.86,1.31
menschlicher,6.86,1.05
yeah,6.86,1.67
stern,6.86,1.16
vielfalt,6.86,1.31
bonus,6.86,1.34
lebendig,6.86,1.14
Überraschung,6.86,1.39
wünsche,6.86,1.14
gefühle,6.86,1.2
hallo,6.84,1.49
dear,6.84,1.18
park,6.84,1.17
nikolaus,6.84,1.77
gerecht,6.84,1.23
jaaaa,6.84,1.89
künstlerischen,6.84,1.02
quality,6.84,1.2
motivation,6.84,1.25
schmuck,6.84,1.27
interesting,6.84,1.3
vertraut,6.84,1.0
partner,6.84,1.25
solidarität,6.84,1.08
künstlerische,6.84,1.15
stärke,6.84,1.17
innovation,6.84,1.09
easy,6.84,1.15
wasser,6.84,1.39
lol,6.82,1.51
beach,6.82,1.81
fortschritte,6.82,1.04
gutschein,6.82,1.34
erinnerungen,6.82,1.37
alive,6.82,1.29
ja,6.82,1.37
wow,6.82,1.62
kino,6.82,1.3
kultur,6.82,1.27
hoffnungen,6.82,1.14
vorteile,6.82,1.1
schlaf,6.82,1.26
zusammenarbeit,6.82,1.06
vollendung,6.82,1.32
ferienhäuser,6.82,1.41
weisheit,6.8,1.28
spitze,6.8,1.37
erfolgreiches,6.8,1.21
farben,6.8,1.11
favoriten,6.8,1.21
prost,6.8,1.14
talented,6.8,1.23
champions,6.8,1.43
malerei,6.8,1.29
gehalt,6.8,1.21
teddy,6.8,1.39
lieber,6.8,1.18
garten,6.8,1.26
vorbild,6.8,1.09
frauen,6.8,1.26
magic,6.8,1.46
famous,6.8,1.16
besser,6.8,0.93
fit,6.8,1.44
schlafzimmer,6.8,1.32
frühjahr,6.8,1.36
fresh,6.78,1.0
lösung,6.78,1.13
child,6.78,1.37
interessant,6.78,1.06
guten,6.78,1.3
mädchen,6.78,1.31
kostenlose,6.78,1.31
künstler,6.78,1.27
entertainment,6.78,1.31
dad,6.78,1.4
strahlen,6.78,1.36
concert,6.78,1.17
parents,6.78,1.36
verbesserung,6.78,1.28
feeling,6.78,1.31
café,6.78,1.13
bruder,6.78,1.2
cafe,6.76,1.32
neujahr,6.76,1.45
dancing,6.76,1.61
energy,6.76,1.15
wunsch,6.76,1.48
photography,6.76,1.41
spanien,6.76,1.48
schwangerschaft,6.76,1.46
gifts,6.76,1.62
günstig,6.76,1.08
gern,6.76,1.15
frau,6.76,1.41
gefühl,6.76,1.29
verbessern,6.76,1.08
erster,6.76,1.3
anerkennen,6.76,1.06
helfen,6.74,1.27
verschenken,6.74,1.31
sehenswürdigkeiten,6.74,1.45
sauber,6.74,1.01
erlebnis,6.74,1.35
hilfreich,6.74,1.01
favorite,6.74,1.21
unabhängig,6.74,1.01
horizont,6.74,1.16
küste,6.74,1.51
bravo,6.74,1.51
wünschen,6.74,1.45
disney,6.74,1.41
zustimmung,6.74,1.01
schwimmen,6.74,1.47
individualität,6.72,1.16
gebildet,6.72,1.21
woman,6.72,1.29
sicherheit,6.72,1.29
jugend,6.72,1.09
richtige,6.72,1.36
thank,6.72,1.37
girl,6.72,1.25
girls,6.72,1.31
wissen,6.72,1.28
lebendige,6.72,1.09
verdienst,6.72,1.23
gefällt,6.72,1.47
premium,6.72,1.21
erfindung,6.72,1.16
erleichtert,6.72,1.07
landschaft,6.72,1.37
menschliche,6.72,1.09
geschafft,6.7,1.25
ausgehen,6.7,1.34
ideale,6.7,1.07
film,6.7,1.25
verstand,6.7,1.2
schlafen,6.7,1.31
wein,6.7,1.47
haustiere,6.7,1.62
gutem,6.7,1.33
schmecken,6.7,1.11
idea,6.7,1.05
gedicht,6.7,1.11
weltweit,6.7,1.33
better,6.7,1.22
restaurant,6.7,1.3
lego,6.7,1.47
saturday,6.7,1.42
stolz,6.7,1.18
sleeping,6.7,1.22
cinema,6.68,1.39
buch,6.68,1.43
hot,6.68,1.28
relationship,6.68,1.45
gutscheine,6.68,1.38
million,6.68,1.58
konzerte,6.68,1.27
insel,6.68,1.43
keks,6.68,1.22
paris,6.68,1.46
true,6.68,1.33
grüße,6.68,1.15
neuigkeiten,6.68,1.33
versandkostenfrei,6.68,1.54
world,6.68,1.3
kunstwerk,6.68,1.35
pflanzen,6.68,1.2
fine,6.68,1.43
schick,6.68,1.38
deluxe,6.68,1.48
frische,6.68,0.91
unterstützen,6.68,1.17
mai,6.68,1.39
tierwelt,6.66,1.41
movie,6.66,1.19
kind,6.66,1.33
favourite,6.66,1.12
liked,6.66,1.27
b-day,6.66,2.05
food,6.66,1.3
yes,6.66,1.49
fantasy,6.66,1.36
sunday,6.66,1.97
juni,6.66,1.27
fahrrad,6.66,1.32
proud,6.66,1.66
sternen,6.66,1.39
selbständigkeit,6.66,1.02
tee,6.66,1.27
freitag,6.66,1.42
ruhe,6.66,1.15
golden,6.66,1.27
vorzüglich,6.66,1.17
interessieren,6.66,1.14
rabatt,6.66,1.04
gemüse,6.66,1.32
berühren,6.66,1.08
persönlichkeit,6.66,1.36
demokratische,6.64,1.27
sonntag,6.64,1.96
unterstützung,6.64,1.26
reich,6.64,1.54
befriedigung,6.64,1.12
fotografie,6.64,1.17
krone,6.64,1.43
seele,6.64,1.35
together,6.64,1.32
lieder,6.64,1.32
stars,6.64,1.35
hahahah,6.64,1.95
wikipedia,6.64,1.5
couch,6.64,1.27
nützlich,6.64,1.05
zarte,6.64,1.16
vermögen,6.64,1.38
verbessert,6.64,1.05
filme,6.64,1.34
erde,6.64,1.27
helden,6.64,1.34
hilfe,6.64,1.38
kaffee,6.64,1.38
empfehlung,6.64,1.08
stark,6.64,1.34
literatur,6.64,1.17
luft,6.62,1.19
erleben,6.62,1.37
miteinander,6.62,1.23
bella,6.62,1.35
likes,6.62,1.4
künste,6.62,1.24
care,6.62,1.21
gefördert,6.62,0.99
günstiger,6.62,1.1
klasse,6.62,1.41
dinner,6.62,1.14
hihi,6.62,1.99
kamera,6.62,1.18
Übereinstimmung,6.62,1.1
soul,6.62,1.44
musikinstrumente,6.62,1.5
abschluss,6.62,1.4
sleep,6.62,1.35
goodnight,6.62,1.09
büchern,6.62,1.31
gelingen,6.62,1.16
gruß,6.62,1.24
juli,6.62,1.43
excited,6.62,1.09
travel,6.62,1.31
verwirklichung,6.62,1.35
optimale,6.6,1.14
poesie,6.6,1.63
rücksicht,6.6,1.09
dance,6.6,1.36
august,6.6,1.58
playing,6.6,1.31
interesse,6.6,1.16
singing,6.6,1.48
clean,6.6,1.2
life,6.6,1.43
finale,6.6,1.32
neuwertig,6.6,0.99
bett,6.6,1.53
book,6.6,1.41
hehe,6.6,1.51
lebt,6.6,1.34
individuell,6.6,1.16
movies,6.6,1.37
hero,6.6,1.73
earth,6.6,1.29
please,6.6,1.36
schmeckt,6.6,1.28
restaurants,6.6,1.29
bewusstsein,6.6,1.18
anerkannt,6.6,0.9
vollendet,6.6,1.14
bequem,6.6,1.07
verstanden,6.58,1.01
congrats,6.58,1.8
sinnvoll,6.58,1.14
haha,6.58,1.46
entfaltung,6.58,0.99
sekt,6.58,1.39
einigung,6.58,1.14
kindergarten,6.58,1.25
möglichkeiten,6.58,1.13
Ästhetik,6.58,1.25
essen,6.58,1.31
aktivität,6.58,1.01
photo,6.58,1.23
günstige,6.58,1.18
abi,6.58,1.2
hollywood,6.58,1.28
pflanze,6.58,1.13
vernunft,6.58,1.03
fühlen,6.58,1.18
kraft,6.58,1.11
kulturen,6.58,1.28
mum,6.58,1.69
gruss,6.58,1.23
förderung,6.58,1.34
baden,6.58,1.21
kochen,6.58,1.28
stärken,6.58,0.99
fähigkeit,6.58,1.03
bemerkenswert,6.58,1.05
amsterdam,6.58,1.42
internet,6.58,1.69
freie,6.58,1.21
freiwillig,6.58,1.09
candy,6.58,1.57
energien,6.58,1.13
souveränität,6.58,1.13
gitarre,6.58,1.31
korrekt,6.58,1.13
stärksten,6.58,1.14
spenden,6.58,1.16
musical,6.58,1.36
gedichte,6.58,1.33
empfehlen,6.56,1.11
original,6.56,1.16
singen,6.56,1.39
ideas,6.56,0.97
dating,6.56,1.33
lebendigen,6.56,1.25
ästhetische,6.56,1.11
villa,6.56,1.51
erfahrung,6.56,1.11
aktiv,6.56,1.13
guter,6.56,1.34
fähigkeiten,6.56,0.99
aufstieg,6.56,1.05
guitar,6.56,1.16
erkenntnisse,6.56,1.07
radio,6.56,1.34
vorteil,6.56,1.21
stabilität,6.56,1.15
samstag,6.56,1.55
atmosphäre,6.56,1.16
olympia,6.56,1.33
prag,6.56,1.39
sofa,6.56,1.03
games,6.56,1.28
bestseller,6.56,1.54
einklang,6.56,1.05
wishes,6.56,1.2
tugend,6.56,1.25
wish,6.56,1.13
hochschulen,6.56,1.28
ok,6.56,1.21
vision,6.56,1.23
jung,6.56,1.13
jaaa,6.56,1.58
fotos,6.54,1.37
perspektiven,6.54,0.99
interessante,6.54,1.11
wünscht,6.54,0.99
idealen,6.54,1.2
lyrik,6.54,1.31
energie,6.54,1.13
camera,6.54,1.27
top,6.54,1.27
stimmung,6.54,1.15
heimkino,6.54,1.23
premiere,6.54,0.99
optimierung,6.54,1.34
sinnlichen,6.54,0.93
erneuerung,6.54,1.05
berge,6.54,1.5
sea,6.54,1.63
welt,6.54,1.33
studium,6.54,1.25
tier,6.54,1.28
verdienen,6.54,1.09
pünktlich,6.54,1.23
university,6.54,1.66
besinnliche,6.54,1.25
star,6.54,1.23
Überzeugung,6.54,1.2
sprachen,6.54,1.33
gelungen,6.54,1.11
support,6.54,1.07
neu,6.54,1.03
aufsteiger,6.54,1.16
glad,6.54,1.49
lebe,6.54,1.09
innovative,6.54,0.97
stärkung,6.52,0.84
gemeinschaft,6.52,1.05
besonders,6.52,1.13
money,6.52,1.28
einkommen,6.52,1.25
mögen,6.52,1.33
fotogalerie,6.52,1.16
lied,6.52,1.47
cafés,6.52,1.31
ladies,6.52,1.69
tea,6.52,1.43
universität,6.52,1.42
marry,6.52,1.39
pferd,6.52,1.28
preissenkung,6.52,1.5
ehren,6.52,1.33
kinder-,6.52,1.18
brasilien,6.52,1.63
singt,6.52,1.16
bessere,6.52,1.05
wirklichkeit,6.52,1.28
reichlich,6.52,1.05
heim,6.52,1.54
duschen,6.52,1.2
gemeinsam,6.52,1.05
aktive,6.52,1.03
artist,6.52,1.15
kompetenz,6.52,1.01
freien,6.52,1.16
vater,6.52,1.53
erforschung,6.5,1.09
wahr,6.5,1.22
sicher,6.5,1.4
creative,6.5,1.27
neuseeland,6.5,1.61
entdeckung,6.5,0.95
sylvester,6.5,1.95
weiblichen,6.5,1.17
klar,6.5,1.17
hilft,6.5,1.18
irland,6.5,1.4
outfit,6.5,1.02
cat,6.5,1.64
umwelt,6.5,1.33
bedeutend,6.5,1.11
okay,6.5,1.15
vollständigkeit,6.5,0.99
barcelona,6.5,1.42
young,6.5,1.3
extras,6.5,1.05
presents,6.5,1.47
treffer,6.5,1.17
mobilität,6.5,1.04
shower,6.5,1.4
spielzeug,6.5,1.46
spa,6.5,1.42
lyrics,6.48,1.22
interessiert,6.48,1.01
sounds,6.48,1.33
bibliothek,6.48,1.31
philosophie,6.48,1.36
sports,6.48,1.57
boyfriend,6.48,1.42
power,6.48,1.43
vereinigt,6.48,1.11
lohnt,6.48,1.13
wirksam,6.48,1.03
menschheit,6.48,1.33
green,6.48,1.2
lips,6.48,1.54
sinn,6.48,1.22
cooler,6.48,1.15
song,6.48,1.33
besonderes,6.48,1.23
fans,6.48,1.33
einverstanden,6.48,0.97
goethe,6.48,1.46
lights,6.48,1.2
portugal,6.48,1.47
favorited,6.48,1.09
tipp,6.48,1.09
dusche,6.48,1.2
moon,6.48,1.42
lesen,6.48,1.2
erotik,6.46,1.64
silber,6.46,1.07
kids,6.46,1.5
sauna,6.46,1.53
smart,6.46,1.05
profi,6.46,1.23
1st,6.46,1.82
erleichtern,6.46,1.15
cake,6.46,1.57
verdanken,6.46,0.97
individuelle,6.46,1.03
e-mail,6.46,1.16
evening,6.46,1.18
ziele,6.46,1.27
tiger,6.46,1.36
god,6.46,1.66
besseres,6.46,1.33
pool,6.46,1.16
air,6.46,1.34
play,6.46,1.15
imagine,6.46,1.47
hamburg,6.46,1.3
tourismus,6.46,1.39
draussen,6.46,1.33
pro,6.46,1.01
fördern,6.46,0.84
natürlich,6.46,1.11
tiere,6.46,1.33
millionen,6.46,1.27
bitte,6.44,1.33
rezepte,6.44,1.07
bezahlung,6.44,1.46
shopping,6.44,1.66
living,6.44,1.3
integration,6.44,1.31
natürliche,6.44,1.13
help,6.44,1.33
jeans,6.44,1.16
moderner,6.44,1.01
theater,6.44,1.51
neue,6.44,1.11
tipps,6.44,0.99
augen,6.44,1.16
intellektuellen,6.44,1.25
sister,6.44,1.23
nahrung,6.44,1.26
solutions,6.44,1.25
wahrhaft,6.44,1.46
hoffen,6.44,1.05
tollen,6.44,1.45
gäste,6.44,1.09
feine,6.44,1.23
terrasse,6.44,1.33
pony,6.44,1.51
brüder,6.44,1.13
bodensee,6.44,1.47
santa,6.44,1.49
international,6.44,1.4
events,6.44,1.3
perspektive,6.44,1.2
plus,6.44,1.05
fußball,6.44,1.83
wiedervereinigung,6.44,1.26
menschlichen,6.44,1.28
women,6.44,1.36
foto,6.44,1.63
gutscheincode,6.44,1.49
wonder,6.42,1.68
experience,6.42,1.2
internationales,6.42,1.53
magst,6.42,1.14
award,6.42,1.28
leicht,6.42,0.97
huhu,6.42,1.55
human,6.42,1.28
verwirklichen,6.42,1.01
richtigen,6.42,1.05
available,6.42,1.16
vollständig,6.42,1.16
coole,6.42,1.25
unabhängige,6.42,1.29
schweden,6.42,1.55
germany,6.42,1.76
sozial,6.42,1.31
team,6.42,1.16
schutz,6.42,1.25
möglichkeit,6.42,0.91
logisch,6.42,1.31
strong,6.42,1.33
ermöglichen,6.42,1.11
well,6.42,1.2
starken,6.42,1.14
thx,6.42,1.69
hause,6.42,1.2
richtigkeit,6.42,1.11
engagement,6.42,1.28
safe,6.42,1.18
philosoph,6.42,1.31
besuch,6.42,1.36
aussicht,6.42,1.07
kooperationen,6.42,1.25
selbständige,6.4,1.29
action,6.4,1.18
coffee,6.4,1.62
döner,6.4,1.37
besonderer,6.4,1.01
muskeln,6.4,1.29
lohn,6.4,1.64
gewißheit,6.4,1.39
bewusst,6.4,1.14
berlin,6.4,1.31
katzen,6.4,1.8
karriere,6.4,1.34
neues,6.4,0.97
event,6.4,1.18
mp3,6.4,1.46
mega,6.4,1.62
*lol*,6.4,1.96
weiterentwicklung,6.4,1.21
begegnung,6.4,1.12
forever,6.4,1.56
angebot,6.4,0.99
individuellen,6.4,1.09
future,6.4,1.46
bday,6.4,2.24
besseren,6.4,0.93
believe,6.4,1.44
interessen,6.4,1.09
wünsch,6.4,1.11
moin,6.4,1.51
profitieren,6.4,1.2
fly,6.4,1.48
kenntnisse,6.4,1.05
brain,6.4,1.21
goal,6.4,1.41
open,6.4,1.28
specials,6.4,1.12
englisch,6.4,1.36
books,6.4,1.34
stärker,6.4,1.01
album,6.38,1.21
stimmt,6.38,1.03
sweety,6.38,1.84
moments,6.38,1.37
besuche,6.38,1.09
reiseführer,6.38,1.35
entdecken,6.38,1.01
kindern,6.38,1.38
italien,6.38,1.37
eigentum,6.38,1.24
zusammen,6.38,1.32
hotel,6.38,1.21
weiterempfehlen,6.38,1.21
internationaler,6.38,1.32
schützt,6.38,1.21
göttliche,6.38,1.74
mag,6.38,1.56
universitäten,6.38,1.32
menschen,6.38,1.09
gelingt,6.38,1.16
besuchen,6.38,1.23
aufmerksamkeit,6.38,1.1
trip,6.38,1.24
brot,6.38,1.05
verfügbar,6.38,1.32
bilder,6.38,1.23
sehen,6.38,1.28
dichter,6.38,1.24
sehr,6.38,1.07
shoppen,6.38,1.44
hehehe,6.38,1.78
alright,6.38,1.28
kontakte,6.38,1.09
ernährung,6.38,1.41
nützliche,6.38,0.99
hörbuch,6.38,1.28
sohn,6.38,1.16
wachstum,6.38,1.18
english,6.38,1.6
active,6.38,1.07
getränke,6.38,1.1
geeignet,6.38,0.92
live,6.38,1.23
london,6.36,1.54
sozialer,6.36,1.21
tante,6.36,1.26
musikwunsch,6.36,1.21
überzeugt,6.36,1.1
besucher,6.36,1.22
mitmachen,6.36,1.06
gemeinsamen,6.36,1.05
galerien,6.36,1.22
gedanke,6.36,1.1
sky,6.36,1.45
angel,6.36,1.71
forschung,6.36,1.29
ästhetischen,6.36,1.24
neuheiten,6.36,1.06
leistung,6.36,1.37
mode,6.36,1.4
unterstützt,6.36,1.08
spontan,6.36,1.05
yea,6.36,1.26
hund,6.36,1.57
student,6.36,1.21
geschützt,6.36,1.21
mensch,6.36,1.78
kulturellen,6.36,0.96
pictures,6.36,1.26
flüge,6.36,1.12
navidad,6.36,1.8
grün,6.36,1.32
wahre,6.36,1.03
wille,6.36,1.14
hell,6.36,1.85
ziel,6.36,1.17
lady,6.36,1.52
starten,6.36,1.05
ausland,6.36,1.35
sale,6.36,1.21
wissenschaften,6.36,1.14
songs,6.36,1.38
zueinander,6.34,1.3
bike,6.34,1.36
aufmerksam,6.34,1.02
neueste,6.34,0.92
lieferbar,6.34,1.08
abend,6.34,1.12
solar,6.34,1.17
leichter,6.34,1.26
experiment,6.34,1.32
museum,6.34,1.1
empfindungen,6.34,1.24
weibliche,6.34,1.15
klassik,6.34,1.35
zeichnen,6.34,1.3
farbe,6.34,1.27
development,6.34,1.17
wohnzimmer,6.34,1.35
besonderen,6.34,1.24
tieren,6.34,1.48
exactly,6.34,1.08
prinz,6.34,1.32
won,6.34,1.76
schriftsteller,6.34,1.21
schützen,6.34,0.98
australien,6.34,1.69
kulturelle,6.34,1.08
singer,6.34,1.08
verwandtschaft,6.34,1.38
lektüre,6.34,1.12
damen,6.34,1.17
einig,6.34,1.1
outdoor,6.34,1.17
naturwissenschaft,6.34,1.48
handy,6.34,1.22
verständnis,6.34,1.3
museen,6.34,1.39
spielt,6.34,1.14
