word,happs,stdDev
подарунками,7.28,0.0
гарного,7.28,0.0
дружби,7.28,0.0
друзями,7.26,0.0
задоволений,7.26,0.0
перемогла,7.26,0.0
найкращих,7.26,0.0
янгол,7.26,0.0
відпочивати,7.24,0.0
симпатична,7.24,0.0
приз,7.24,0.0
геній,7.22,0.0
приємний,7.22,0.0
сподобався,7.22,0.0
гарну,7.22,0.0
найкращим,7.22,0.0
виграти,7.22,0.0
святом,7.22,0.0
гумору,7.2,0.0
сонце,7.2,0.0
солодка,7.2,0.0
рідний,7.2,0.0
відпочинок,7.2,0.0
гарною,7.2,0.0
гарний,7.2,0.0
жарти,7.18,0.0
гарне,7.18,0.0
добре,7.18,0.0
дитинство,7.18,0.0
розумний,7.18,0.0
вихідних,7.18,0.0
вечірка,7.18,0.0
здорово,7.16,0.0
наречена,7.16,0.0
nice,7.16,0.0
смішні,7.16,0.0
добрі,7.16,0.0
відпустка,7.16,0.0
сім&#39;я,7.16,0.0
holiday,7.16,0.0
герой,7.16,0.0
мрія,7.16,0.0
подорож,7.14,0.0
любили,7.14,0.0
sweet,7.14,0.0
christmas,7.14,0.0
хахаха,7.14,0.0
друг,7.14,0.0
подарувати,7.12,0.0
свят,7.12,0.0
welcome,7.12,0.0
перемоги,7.12,0.0
приємне,7.12,0.0
літо,7.12,0.0
друзям,7.1,0.0
благо,7.1,0.0
приємного,7.1,0.0
приємних,7.1,0.0
сподобалося,7.1,0.0
enjoy,7.1,0.0
добрих,7.08,0.0
живий,7.08,0.0
цілую,7.08,0.0
свободи,7.08,0.0
жарт,7.08,0.0
подобаються,7.08,0.0
luck,7.06,0.0
бабуся,7.06,0.0
мрію,7.06,0.0
смачний,7.06,0.0
чемпіон,7.06,0.0
вдалого,7.06,0.0
успіхи,7.06,0.0
шоколад,7.06,0.0
вільною,7.06,0.0
обійняти,7.06,0.0
friends,7.06,0.0
мам,7.04,0.0
славний,7.04,0.0
вдячний,7.04,0.0
мир,7.04,0.0
кайф,7.04,0.0
good,7.02,0.0
весна,7.02,0.0
раді,7.02,0.0
friend,7.02,0.0
подобається,7.02,0.0
матір&#39;ю,7.02,0.0
друзів,7.02,0.0
сонця,7.0,0.0
пишаюся,7.0,0.0
торт,7.0,0.0
вечірки,7.0,0.0
солодкий,7.0,0.0
привітав,7.0,0.0
бонус,7.0,0.0
sun,7.0,0.0
хорошому,6.98,0.0
свободі,6.98,0.0
найкращою,6.98,0.0
дорога,6.98,0.0
life,6.98,0.0
сім&#39;ю,6.98,0.0
виспався,6.98,0.0
great,6.98,0.0
прикольний,6.98,0.0
успіхів,6.96,0.0
подарували,6.96,0.0
молодий,6.96,0.0
подякувати,6.96,0.0
другові,6.96,0.0
побачення,6.96,0.0
пощастило,6.94,0.0
сім&#39;єю,6.94,0.0
вільні,6.94,0.0
слава,6.94,0.0
життя,6.94,0.0
пишатися,6.94,0.0
сестра,6.94,0.0
favorite,6.94,0.0
подарунків,6.94,0.0
вечірку,6.92,0.0
друга,6.92,0.0
талант,6.92,0.0
матір,6.92,0.0
квіти,6.92,0.0
дитина,6.92,0.0
відпочити,6.92,0.0
одружився,6.92,0.0
подруга,6.92,0.0
золотий,6.92,0.0
гарним,6.92,0.0
жартую,6.92,0.0
музика,6.9,0.0
малюк,6.9,0.0
тріумфальна,6.9,0.0
fun,6.9,0.0
сподобалась,6.9,0.0
королева,6.9,0.0
героїв,6.9,0.0
морозиво,6.9,0.0
канікул,6.9,0.0
мрії,6.9,0.0
молода,6.88,0.0
вечірці,6.88,0.0
цукерки,6.88,0.0
син,6.88,0.0
цікаве,6.88,0.0
дар,6.88,0.0
анекдот,6.86,0.0
одружуватися,6.86,0.0
нагороду,6.86,0.0
like,6.86,0.0
summer,6.86,0.0
принцеса,6.86,0.0
дарувати,6.86,0.0
win,6.86,0.0
dream,6.86,0.0
діти,6.86,0.0
свободу,6.86,0.0
цікаві,6.86,0.0
народження,6.86,0.0
прикольні,6.84,0.0
повага,6.84,0.0
пощастить,6.84,0.0
краще,6.84,0.0
fine,6.84,0.0
подарував,6.82,0.0
природа,6.82,0.0
family,6.82,0.0
мистецтво,6.82,0.0
thanks,6.82,0.0
дівчата,6.82,0.0
круто,6.82,0.0
better,6.82,0.0
подарувала,6.82,0.0
сподобається,6.82,0.0
ахахха,6.82,0.0
прикол,6.82,0.0
батьків,6.8,0.0
дружиною,6.8,0.0
pretty,6.8,0.0
святий,6.8,0.0
батькам,6.8,0.0
розумні,6.8,0.0
кращому,6.8,0.0
дитинства,6.8,0.0
довіра,6.8,0.0
жартуєш,6.8,0.0
неділя,6.8,0.0
танцювати,6.8,0.0
надії,6.8,0.0
море,6.8,0.0
dear,6.78,0.0
дорогий,6.78,0.0
дочка,6.78,0.0
квітка,6.78,0.0
baby,6.78,0.0
поваги,6.78,0.0
здоров&#39;я,6.78,0.0
дітям,6.78,0.0
sex,6.78,0.0
gift,6.78,0.0
премії,6.78,0.0
живим,6.78,0.0
молоді,6.78,0.0
жартуйте,6.78,0.0
надію,6.76,0.0
щиро,6.76,0.0
матері,6.76,0.0
amazing,6.76,0.0
вдалося,6.76,0.0
троянда,6.76,0.0
чесне,6.76,0.0
золото,6.76,0.0
танці,6.76,0.0
вільно,6.76,0.0
брат,6.76,0.0
серцем,6.76,0.0
надія,6.76,0.0
солодких,6.76,0.0
казка,6.76,0.0
подружка,6.76,0.0
чемпіонів,6.76,0.0
виспатися,6.74,0.0
цікавий,6.74,0.0
сім&#39;ї,6.74,0.0
дружина,6.74,0.0
ахаха,6.74,0.0
казки,6.74,0.0
секс,6.74,0.0
героєм,6.74,0.0
тепло,6.74,0.0
дітей,6.74,0.0
прибуток,6.74,0.0
любив,6.74,0.0
батьками,6.74,0.0
хаха,6.74,0.0
бажання,6.74,0.0
творчою,6.74,0.0
жити,6.72,0.0
танець,6.72,0.0
цікаво,6.72,0.0
дитини,6.72,0.0
дітьми,6.72,0.0
дитя,6.72,0.0
health,6.72,0.0
дочкою,6.7,0.0
чесно,6.7,0.0
гарненько,6.7,0.0
вільного,6.7,0.0
dance,6.7,0.0
music,6.7,0.0
знижка,6.7,0.0
прикольно,6.7,0.0
цікавого,6.7,0.0
dreams,6.7,0.0
героя,6.7,0.0
подаруй,6.7,0.0
відпочинку,6.7,0.0
музики,6.7,0.0
безкоштовно,6.7,0.0
вільна,6.7,0.0
дочки,6.7,0.0
музику,6.7,0.0
покращення,6.7,0.0
щастить,6.7,0.0
рекорд,6.68,0.0
визволення,6.68,0.0
сильний,6.68,0.0
тріумфальної,6.68,0.0
душа,6.68,0.0
дитинстві,6.68,0.0
мирного,6.68,0.0
дитяча,6.68,0.0
правильно,6.68,0.0
герої,6.68,0.0
незалежність,6.68,0.0
цирк,6.68,0.0
подруги,6.68,0.0
правду,6.68,0.0
cool,6.66,0.0
влітку,6.66,0.0
цікавіше,6.66,0.0
довіряю,6.66,0.0
іграшки,6.66,0.0
доходи,6.66,0.0
дідусь,6.66,0.0
виспалася,6.66,0.0
sexy,6.66,0.0
сина,6.66,0.0
новий,6.64,0.0
чесні,6.64,0.0
честь,6.64,0.0
merry,6.64,0.0
дівчину,6.64,0.0
вижив,6.64,0.0
фантастика,6.64,0.0
легко,6.64,0.0
дівчиною,6.64,0.0
народився,6.64,0.0
богом,6.64,0.0
party,6.64,0.0
дбати,6.64,0.0
справедливо,6.62,0.0
шановні,6.62,0.0
творчість,6.62,0.0
гості,6.62,0.0
кішка,6.62,0.0
грати,6.62,0.0
наречений,6.62,0.0
hello,6.62,0.0
світло,6.62,0.0
молодь,6.62,0.0
батьківщини,6.62,0.0
ялинку,6.62,0.0
чисто,6.62,0.0
небо,6.62,0.0
дитиною,6.62,0.0
збуваються,6.62,0.0
well,6.62,0.0
дитячий,6.62,0.0
чистих,6.62,0.0
безкоштовний,6.62,0.0
санта,6.62,0.0
вільних,6.62,0.0
граємо,6.62,0.0
квн,6.62,0.0
бабусі,6.62,0.0
печиво,6.62,0.0
дружок,6.62,0.0
поважаю,6.6,0.0
любила,6.6,0.0
зручно,6.6,0.0
поезія,6.6,0.0
познайомитись,6.6,0.0
пісні,6.6,0.0
дитячих,6.6,0.0
дохід,6.6,0.0
мріяв,6.6,0.0
free,6.6,0.0
порятунок,6.6,0.0
творчості,6.58,0.0
батьківщину,6.58,0.0
модно,6.58,0.0
переваги,6.58,0.0
зірка,6.58,0.0
співати,6.58,0.0
моря,6.58,0.0
живу,6.58,0.0
вийшло,6.58,0.0
навесні,6.58,0.0
серцю,6.58,0.0
серця,6.58,0.0
плюс,6.58,0.0
всесвіту,6.58,0.0
досяг,6.58,0.0
дівчинка,6.58,0.0
спорт,6.58,0.0
життям,6.58,0.0
концерт,6.58,0.0
приятель,6.58,0.0
мандарини,6.58,0.0
пиріг,6.58,0.0
молодих,6.58,0.0
правда,6.58,0.0
яскраво,6.58,0.0
ялинка,6.56,0.0
подаруйте,6.56,0.0
близькі,6.56,0.0
цінність,6.56,0.0
правильний,6.56,0.0
дівчатка,6.56,0.0
майбутнє,6.56,0.0
пушкін,6.56,0.0
розум,6.56,0.0
досягнень,6.56,0.0
всесвіт,6.56,0.0
живих,6.56,0.0
крутий,6.56,0.0
заробляти,6.56,0.0
респект,6.54,0.0
синок,6.54,0.0
субота,6.54,0.0
дівчина,6.54,0.0
подобалося,6.54,0.0
подругою,6.54,0.0
культура,6.54,0.0
cute,6.54,0.0
сильна,6.54,0.0
живи,6.54,0.0
кішки,6.54,0.0
врятували,6.54,0.0
справедливості,6.52,0.0
культурних,6.52,0.0
marry,6.52,0.0
дружині,6.52,0.0
окей,6.52,0.0
культурного,6.52,0.0
запрошення,6.52,0.0
шампанське,6.52,0.0
god,6.52,0.0
квітів,6.52,0.0
жінка,6.52,0.0
довіряти,6.52,0.0
жінкою,6.52,0.0
home,6.52,0.0
сексом,6.52,0.0
фестиваль,6.52,0.0
врожай,6.52,0.0
театр,6.5,0.0
близьких,6.5,0.0
дівчинку,6.5,0.0
пісня,6.5,0.0
я,6.5,0.0
нового,6.5,0.0
пристрасть,6.5,0.0
одружені,6.5,0.0
серце,6.5,0.0
віра,6.5,0.0
заміж,6.5,0.0
народилася,6.5,0.0
чистий,6.5,0.0
чистою,6.5,0.0
батьківщині,6.5,0.0
заміжня,6.48,0.0
вечеря,6.48,0.0
інтерес,6.48,0.0
врятував,6.48,0.0
вірити,6.48,0.0
грає,6.48,0.0
дитячі,6.48,0.0
книги,6.48,0.0
богу,6.48,0.0
літати,6.48,0.0
навчився,6.48,0.0
батька,6.48,0.0
пограти,6.48,0.0
дівчині,6.48,0.0
ігри,6.48,0.0
співають,6.48,0.0
кіно,6.48,0.0
okay,6.48,0.0
допоміг,6.48,0.0
спілкування,6.48,0.0
хлопці,6.48,0.0
джентльмени,6.48,0.0
please,6.48,0.0
знайомства,6.48,0.0
дитинко,6.48,0.0
хліб,6.46,0.0
дорогі,6.46,0.0
заробив,6.46,0.0
порятунку,6.46,0.0
haha,6.46,0.0
дружини,6.46,0.0
girls,6.46,0.0
разом,6.46,0.0
quality,6.46,0.0
жінки,6.46,0.0
розслабитися,6.46,0.0
дівчат,6.46,0.0
жінками,6.46,0.0
прогулятися,6.46,0.0
santa,6.46,0.0
young,6.46,0.0
підвищення,6.46,0.0
допомагати,6.46,0.0
нові,6.46,0.0
врятувати,6.46,0.0
подобався,6.44,0.0
культурно,6.44,0.0
грай,6.44,0.0
брата,6.44,0.0
охоче,6.44,0.0
знання,6.44,0.0
заробіток,6.44,0.0
жінок,6.44,0.0
океан,6.44,0.0
розумніший,6.44,0.0
художньої,6.44,0.0
цінності,6.44,0.0
художник,6.44,0.0
дівчинкою,6.44,0.0
google,6.44,0.0
крутіше,6.44,0.0
дівчаток,6.44,0.0
планета,6.44,0.0
вау,6.44,0.0
live,6.44,0.0
lol,6.42,0.0
воскрес,6.42,0.0
впевнена,6.42,0.0
небесах,6.42,0.0
грають,6.42,0.0
прогрес,6.42,0.0
thank,6.42,0.0
справжні,6.42,0.0
сестри,6.42,0.0
зірки,6.42,0.0
нову,6.42,0.0
yes,6.42,0.0
hope,6.42,0.0
познайомилися,6.42,0.0
лідер,6.42,0.0
батько,6.42,0.0
культури,6.42,0.0
озеро,6.42,0.0
грошей,6.42,0.0
впевнений,6.42,0.0
зустрічатися,6.42,0.0
захист,6.42,0.0
сильним,6.42,0.0
шанс,6.42,0.0
знижки,6.42,0.0
ялинки,6.4,0.0
вдається,6.4,0.0
книга,6.4,0.0
вірно,6.4,0.0
гра,6.4,0.0
ок,6.4,0.0
кота,6.4,0.0
повітря,6.4,0.0
чистого,6.4,0.0
концерті,6.4,0.0
heart,6.4,0.0
future,6.4,0.0
так,6.4,0.0
believe,6.4,0.0
синові,6.4,0.0
бажаю,6.4,0.0
борщ,6.4,0.0
травень,6.4,0.0
bmw,6.4,0.0
сніжинки,6.4,0.0
познайомився,6.4,0.0
заробити,6.4,0.0
гуляти,6.4,0.0
енергії,6.4,0.0
light,6.4,0.0
малювати,6.4,0.0
живого,6.4,0.0
святого,6.4,0.0
батьком,6.38,0.0
культурі,6.38,0.0
woman,6.38,0.0
сподіватися,6.38,0.0
ефективність,6.38,0.0
#anekdot,6.38,0.0
ідеї,6.38,0.0
заплатили,6.38,0.0
додому,6.38,0.0
допомогла,6.38,0.0
жінку,6.38,0.0
зарплату,6.38,0.0
кінь,6.38,0.0
кататися,6.38,0.0
грошима,6.38,0.0
погуляти,6.38,0.0
мистецтва,6.38,0.0
париж,6.38,0.0
hi,6.38,0.0
нова,6.38,0.0
природі,6.38,0.0
знижку,6.38,0.0
підтримую,6.38,0.0
впораєшся,6.38,0.0
татом,6.38,0.0
благослови,6.38,0.0
граю,6.38,0.0
відчувати,6.38,0.0
театрі,6.38,0.0
сексу,6.38,0.0
людина,6.36,0.0
живеш,6.36,0.0
money,6.36,0.0
культурної,6.36,0.0
мільйон,6.36,0.0
бог,6.36,0.0
гість,6.36,0.0
леді,6.36,0.0
зустрінемось,6.36,0.0
ресторан,6.36,0.0
доходів,6.36,0.0
сад,6.36,0.0
п&#39;ятниця,6.36,0.0
згоден,6.36,0.0
новим,6.36,0.0
wow,6.36,0.0
зустрітися,6.36,0.0
справжній,6.36,0.0
song,6.36,0.0
живете,6.36,0.0
internet,6.36,0.0
star,6.36,0.0
дуже,6.36,0.0
хата,6.36,0.0
океану,6.36,0.0
сніданок,6.36,0.0
художніх,6.36,0.0
настрій,6.36,0.0
wish,6.36,0.0
допомогли,6.36,0.0
women,6.36,0.0
важливий,6.36,0.0
активних,6.36,0.0
басейн,6.36,0.0
гроші,6.34,0.0
честі,6.34,0.0
можливостей,6.34,0.0
південь,6.34,0.0
неймовірні,6.34,0.0
оновлення,6.34,0.0
енергія,6.34,0.0
допомагає,6.34,0.0
бажань,6.34,0.0
доходу,6.34,0.0
готово,6.34,0.0
girl,6.34,0.0
знайомий,6.34,0.0
братом,6.34,0.0
світу,6.34,0.0
ціную,6.34,0.0
новою,6.34,0.0
прибутку,6.34,0.0
поет,6.34,0.0
христа,6.34,0.0
справжня,6.34,0.0
мистецтві,6.34,0.0
вдома,6.34,0.0
врожаю,6.34,0.0
якість,6.34,0.0
yeah,6.34,0.0
молодого,6.34,0.0
кафе,6.34,0.0
небеса,6.34,0.0
сучасною,6.34,0.0
подбати,6.34,0.0
театру,6.34,0.0
незалежності,6.34,0.0
songs,6.34,0.0
співає,6.32,0.0
безпечно,6.32,0.0
заслужив,6.32,0.0
ефективності,6.32,0.0
світлість,6.32,0.0
потенціал,6.32,0.0
крихта,6.32,0.0
встигаю,6.32,0.0
гол,6.32,0.0
вірю,6.32,0.0
вдасться,6.32,0.0
розвитку,6.32,0.0
пушкіна,6.32,0.0
величезної,6.32,0.0
почуття,6.32,0.0
картина,6.32,0.0
відновлення,6.32,0.0
хлопців,6.32,0.0
спокійною,6.32,0.0
велике,6.32,0.0
cat,6.32,0.0
освіта,6.32,0.0
дружину,6.32,0.0
інтернету,6.32,0.0
сильне,6.32,0.0
сестру,6.32,0.0
ідея,6.32,0.0
зарплати,6.32,0.0
вмію,6.32,0.0
художника,6.3,0.0
здатний,6.3,0.0
домогтися,6.3,0.0
жінці,6.3,0.0
фільм,6.3,0.0
допоможуть,6.3,0.0
ранок,6.3,0.0
вірш,6.3,0.0
вірші,6.3,0.0
істини,6.3,0.0
зустрілися,6.3,0.0
озера,6.3,0.0
спрацювало,6.3,0.0
відомий,6.3,0.0
піцу,6.3,0.0
активність,6.3,0.0
сніжок,6.3,0.0
сила,6.3,0.0
духовного,6.3,0.0
бібліотека,6.3,0.0
енергію,6.3,0.0
небес,6.3,0.0
play,6.3,0.0
знаю,6.3,0.0
skype,6.3,0.0
зустріч,6.3,0.0
майстер,6.3,0.0
великий,6.3,0.0
культуру,6.3,0.0
ооочень,6.3,0.0
підвищенні,6.3,0.0
хокей,6.3,0.0
бога,6.28,0.0
новими,6.28,0.0
нових,6.28,0.0
посплю,6.28,0.0
гостей,6.28,0.0
світі,6.28,0.0
розуму,6.28,0.0
діда,6.28,0.0
hearts,6.28,0.0
зможу,6.28,0.0
шанси,6.28,0.0
book,6.28,0.0
справжньою,6.28,0.0
true,6.28,0.0
game,6.28,0.0
мільйони,6.28,0.0
братові,6.28,0.0
співробітництво,6.28,0.0
розуміння,6.28,0.0
babe,6.28,0.0
враження,6.28,0.0
пісню,6.28,0.0
храм,6.28,0.0
розвиток,6.28,0.0
максимум,6.28,0.0
активною,6.28,0.0
величезний,6.28,0.0
відкриття,6.28,0.0
будиночок,6.26,0.0
перспективи,6.26,0.0
тат,6.26,0.0
залік,6.26,0.0
hotel,6.26,0.0
лав,6.26,0.0
шампанського,6.26,0.0
впораюся,6.26,0.0
вищого,6.26,0.0
порядок,6.26,0.0
платять,6.26,0.0
віри,6.26,0.0
можливості,6.26,0.0
підтримав,6.26,0.0
величезні,6.26,0.0
жінкам,6.26,0.0
величезне,6.26,0.0
жіночий,6.26,0.0
ідею,6.26,0.0
сочі,6.26,0.0
концерту,6.26,0.0
сином,6.26,0.0
принц,6.24,0.0
літератури,6.24,0.0
товариша,6.24,0.0
росії,6.24,0.0
світом,6.24,0.0
відчуваєш,6.24,0.0
англійська,6.24,0.0
liked,6.24,0.0
спати,6.24,0.0
ясно,6.24,0.0
гру,6.24,0.0
art,6.24,0.0
висока,6.24,0.0
морський,6.24,0.0
лідери,6.24,0.0
легкої,6.24,0.0
людство,6.24,0.0
прогресу,6.24,0.0
читати,6.24,0.0
поетів,6.24,0.0
яблуко,6.24,0.0
цінностей,6.24,0.0
запросили,6.24,0.0
живопису,6.24,0.0
new,6.24,0.0
подбаю,6.24,0.0
кава,6.24,0.0
батькові,6.24,0.0
ахах,6.24,0.0
english,6.24,0.0
природи,6.24,0.0
online,6.22,0.0
тост,6.22,0.0
знайомі,6.22,0.0
запросив,6.22,0.0
єдина,6.22,0.0
вода,6.22,0.0
допоможу,6.22,0.0
відкрито,6.22,0.0
mom,6.22,0.0
парк,6.22,0.0
художнього,6.22,0.0
клас,6.22,0.0
допомога,6.22,0.0
суботу,6.22,0.0
сильні,6.22,0.0
можеш,6.22,0.0
вміє,6.22,0.0
ковзанка,6.22,0.0
віриш,6.22,0.0
розслабся,6.22,0.0
поезії,6.22,0.0
побачитися,6.22,0.0
хлопець,6.22,0.0
ноутбук,6.22,0.0
художників,6.22,0.0
вищих,6.22,0.0
гостях,6.22,0.0
співачка,6.22,0.0
встиг,6.22,0.0
паті,6.22,0.0
липні,6.22,0.0
пісень,6.2,0.0
література,6.2,0.0
movie,6.2,0.0
зустрічати,6.2,0.0
ліс,6.2,0.0
підтримки,6.2,0.0
шоу,6.2,0.0
співаємо,6.2,0.0
зустрічаються,6.2,0.0
чемпіонат,6.2,0.0
навчити,6.2,0.0
високого,6.2,0.0
легше,6.2,0.0
живемо,6.2,0.0
кільце,6.2,0.0
справжнє,6.2,0.0
готова,6.2,0.0
завдяки,6.2,0.0
взаємно,6.2,0.0
величезна,6.2,0.0
galaxy,6.2,0.0
обід,6.2,0.0
іспанії,6.2,0.0
п&#39;ятниці,6.2,0.0
отримувати,6.2,0.0
півдні,6.2,0.0
любителів,6.2,0.0
допомогти,6.2,0.0
знайомств,6.2,0.0
космос,6.2,0.0
нг,6.2,0.0
спорту,6.2,0.0
вийде,6.2,0.0
жіноча,6.2,0.0
перша,6.2,0.0
коні,6.18,0.0
інтересу,6.18,0.0
відчути,6.18,0.0
розуміють,6.18,0.0
зірок,6.18,0.0
велику,6.18,0.0
реальна,6.18,0.0
рух,6.18,0.0
відчуваю,6.18,0.0
top,6.18,0.0
композитор,6.18,0.0
духовною,6.18,0.0
фільмі,6.18,0.0
wi-fi,6.18,0.0
зможемо,6.18,0.0
емоції,6.18,0.0
європейських,6.18,0.0
більше,6.18,0.0
зелений,6.18,0.0
природу,6.18,0.0
велика,6.18,0.0
рівності,6.18,0.0
свідомість,6.18,0.0
автомобіль,6.18,0.0
можливість,6.18,0.0
інтернет,6.18,0.0
world,6.18,0.0
високий,6.18,0.0
створювати,6.18,0.0
картини,6.18,0.0
душі,6.18,0.0
спілкуватися,6.18,0.0
малюнок,6.18,0.0
хлопчики,6.18,0.0
сестрою,6.18,0.0
логіка,6.18,0.0
прагнення,6.18,0.0
сподіваюся,6.18,0.0
розумію,6.18,0.0
знижкою,6.18,0.0
high,6.18,0.0
досвід,6.16,0.0
чай,6.16,0.0
каліфорнії,6.16,0.0
навчання,6.16,0.0
хочу,6.16,0.0
мізки,6.16,0.0
комп&#39;ютер,6.16,0.0
нове,6.16,0.0
ефект,6.16,0.0
самий,6.16,0.0
запросити,6.16,0.0
дерев,6.16,0.0
парфуми,6.16,0.0
вчені,6.16,0.0
гори,6.16,0.0
правди,6.16,0.0
сукні,6.16,0.0
вірить,6.16,0.0
крут,6.16,0.0
басейну,6.16,0.0
збільшити,6.16,0.0
майбутньому,6.16,0.0
сплю,6.16,0.0
острови,6.16,0.0
парку,6.16,0.0
олів&#39;є,6.16,0.0
ідей,6.16,0.0
активного,6.16,0.0
сучасного,6.16,0.0
прем&#39;єра,6.16,0.0
#правда,6.16,0.0
намагаюся,6.16,0.0
новому,6.14,0.0
майбутнього,6.14,0.0
книгу,6.14,0.0
активне,6.14,0.0
багато,6.14,0.0
важливе,6.14,0.0
єдиний,6.14,0.0
братів,6.14,0.0
playing,6.14,0.0
інтереси,6.14,0.0
росію,6.14,0.0
грудей,6.14,0.0
високою,6.14,0.0
смак,6.14,0.0
nokia,6.14,0.0
power,6.14,0.0
ліси,6.14,0.0
повернулася,6.14,0.0
сік,6.14,0.0
сильніше,6.14,0.0
вміють,6.14,0.0
ранку,6.14,0.0
зустрічі,6.14,0.0
прав,6.14,0.0
росією,6.14,0.0
погодився,6.14,0.0
особистість,6.14,0.0
дизайн,6.14,0.0
pictures,6.14,0.0
дерева,6.14,0.0
дешевше,6.14,0.0
сучасний,6.14,0.0
значний,6.14,0.0
одружений,6.14,0.0
встигну,6.14,0.0
активності,6.14,0.0
христос,6.14,0.0
звичайно,6.14,0.0
боги,6.14,0.0
віршів,6.14,0.0
впевнені,6.14,0.0
значних,6.14,0.0
повірити,6.12,0.0
чоловіка,6.12,0.0
груди,6.12,0.0
спокій,6.12,0.0
готовий,6.12,0.0
айпад,6.12,0.0
хах,6.12,0.0
грі,6.12,0.0
круті,6.12,0.0
переконливо,6.12,0.0
правді,6.12,0.0
безпека,6.12,0.0
apple,6.12,0.0
відомих,6.12,0.0
вперед,6.12,0.0
онлайн,6.12,0.0
зможе,6.12,0.0
встигнути,6.12,0.0
їжа,6.12,0.0
хліба,6.12,0.0
конкурс,6.12,0.0
вчений,6.12,0.0
найбільших,6.12,0.0
виставка,6.12,0.0
чоловіки,6.12,0.0
скоро,6.12,0.0
доларів,6.12,0.0
фотки,6.12,0.0
youtube,6.12,0.0
придумав,6.12,0.0
безпеки,6.12,0.0
відносини,6.12,0.0
фотографії,6.12,0.0
відчуває,6.12,0.0
зустріти,6.12,0.0
собака,6.12,0.0
точність,6.1,0.0
музей,6.1,0.0
